id,name,level,exp,maxHP,maxMP,accuracy,evasion,speed,boss,summonType,paDamage,maDamage,pdr,mdr,push,hpRecovery,mpRecovery,publicReward,_url,_meta_raw
9300122,Lord Pirate's Furious Captain,62,198,10440,100,165,26,0,,1,,,,,,,,TRUE,https://maplestory.io/api/GMS/83/mob/9300122,"{""isBodyAttack"": true, ""level"": 62, ""maxHP"": 10440, ""maxMP"": 100, ""speed"": 0, ""physicalDamage"": 180, ""physicalDefense"": 250, ""magicDamage"": 270, ""magicDefense"": 380, ""accuracy"": 165, ""evasion"": 26, ""exp"": 198, ""isUndead"": false, ""minimumPushDamage"": 1000, ""summonType"": 1, ""revivesMonsterId"": [], ""isAutoAggro"": true, ""publicReward"": true, ""hideName"": true}"
9300123,Lord Pirate's Mr. Alli,59,150,7350,100,140,20,-30,,1,,,,,,,,TRUE,https://maplestory.io/api/GMS/83/mob/9300123,"{""isBodyAttack"": true, ""level"": 59, ""maxHP"": 7350, ""maxMP"": 100, ""speed"": -30, ""physicalDamage"": 155, ""physicalDefense"": 190, ""magicDamage"": 180, ""magicDefense"": 230, ""accuracy"": 140, ""evasion"": 20, ""exp"": 150, ""isUndead"": false, ""minimumPushDamage"": 1000, ""summonType"": 1, ""revivesMonsterId"": [], ""publicReward"": true, ""hideName"": true}"
9300124,Lord Pirate's Kru,60,156,7800,100,130,23,0,,1,,,,,,,,TRUE,https://maplestory.io/api/GMS/83/mob/9300124,"{""isBodyAttack"": true, ""level"": 60, ""maxHP"": 7800, ""maxMP"": 100, ""speed"": 0, ""physicalDamage"": 160, ""physicalDefense"": 190, ""magicDamage"": 240, ""magicDefense"": 250, ""accuracy"": 130, ""evasion"": 23, ""exp"": 156, ""isUndead"": false, ""minimumPushDamage"": 1000, ""summonType"": 1, ""revivesMonsterId"": [], ""publicReward"": true, ""hideName"": true}"
9300125,Lord Pirate's Captain,62,165,8700,100,165,23,0,,1,,,,,,,,TRUE,https://maplestory.io/api/GMS/83/mob/9300125,"{""isBodyAttack"": true, ""level"": 62, ""maxHP"": 8700, ""maxMP"": 100, ""speed"": 0, ""physicalDamage"": 215, ""physicalDefense"": 250, ""magicDamage"": 320, ""magicDefense"": 260, ""accuracy"": 165, ""evasion"": 23, ""exp"": 165, ""isUndead"": false, ""minimumPushDamage"": 2000, ""summonType"": 1, ""revivesMonsterId"": [], ""publicReward"": true, ""hideName"": true}"
9300126,Lord Pirate's Enraged Ginseng Jar,59,105,9500,160,150,19,-30,,1,,,,,,,,TRUE,https://maplestory.io/api/GMS/83/mob/9300126,"{""isBodyAttack"": true, ""level"": 59, ""maxHP"": 9500, ""maxMP"": 160, ""speed"": -30, ""physicalDamage"": 155, ""physicalDefense"": 190, ""magicDamage"": 0, ""magicDefense"": 220, ""accuracy"": 150, ""evasion"": 19, ""exp"": 105, ""isUndead"": false, ""minimumPushDamage"": 1000, ""summonType"": 1, ""revivesMonsterId"": [], ""linksToOtherMob"": 4230506, ""publicReward"": true, ""hideName"": true}"
9300127,Brown Teddy,30,110,1800,0,75,16,0,,1,,,,,,10,,,https://maplestory.io/api/GMS/83/mob/9300127,"{""isBodyAttack"": true, ""level"": 30, ""maxHP"": 1800, ""maxMP"": 0, ""speed"": 0, ""physicalDamage"": 155, ""physicalDefense"": 70, ""magicDamage"": 0, ""magicDefense"": 150, ""accuracy"": 75, ""evasion"": 16, ""exp"": 110, ""isUndead"": false, ""minimumPushDamage"": 0, ""hpRecovery"": 10, ""elementalAttributes"": ""L2"", ""summonType"": 1, ""revivesMonsterId"": [], ""linksToOtherMob"": 3000005, ""isAutoAggro"": true}"
9300128,Bloctopus ,30,113,1800,0,70,18,-10,,1,,,,,,10,,,https://maplestory.io/api/GMS/83/mob/9300128,"{""isBodyAttack"": true, ""level"": 30, ""maxHP"": 1800, ""maxMP"": 0, ""speed"": -10, ""physicalDamage"": 145, ""physicalDefense"": 100, ""magicDamage"": 165, ""magicDefense"": 150, ""accuracy"": 70, ""evasion"": 18, ""exp"": 113, ""isUndead"": false, ""minimumPushDamage"": 0, ""hpRecovery"": 10, ""elementalAttributes"": ""L2"", ""summonType"": 1, ""revivesMonsterId"": [], ""linksToOtherMob"": 3230302, ""isAutoAggro"": true}"
9300129,Ratz,30,115,1600,0,100,25,20,,1,,,,,,,,,https://maplestory.io/api/GMS/83/mob/9300129,"{""isBodyAttack"": true, ""level"": 30, ""maxHP"": 1600, ""maxMP"": 0, ""speed"": 20, ""physicalDamage"": 150, ""physicalDefense"": 120, ""magicDamage"": 0, ""magicDefense"": 160, ""accuracy"": 100, ""evasion"": 25, ""exp"": 115, ""isUndead"": false, ""minimumPushDamage"": 1, ""elementalAttributes"": ""L2"", ""summonType"": 1, ""revivesMonsterId"": [], ""linksToOtherMob"": 3210208, ""isAutoAggro"": true}"
9300130,Chronos ,30,113,2300,30,135,20,0,,1,,,,,,,,,https://maplestory.io/api/GMS/83/mob/9300130,"{""isBodyAttack"": true, ""level"": 30, ""maxHP"": 2300, ""maxMP"": 30, ""speed"": 0, ""physicalDamage"": 155, ""physicalDefense"": 110, ""magicDamage"": 0, ""magicDefense"": 210, ""accuracy"": 135, ""evasion"": 20, ""exp"": 113, ""isUndead"": true, ""minimumPushDamage"": 0, ""elementalAttributes"": ""L2"", ""summonType"": 1, ""revivesMonsterId"": [], ""linksToOtherMob"": 3230306, ""isAutoAggro"": true}"
9300131,Toy Trojan,39,115,2300,0,115,20,30,,1,,,,,,,,,https://maplestory.io/api/GMS/83/mob/9300131,"{""isBodyAttack"": true, ""level"": 39, ""maxHP"": 2300, ""maxMP"": 0, ""speed"": 30, ""physicalDamage"": 152, ""physicalDefense"": 110, ""magicDamage"": 0, ""magicDefense"": 100, ""accuracy"": 115, ""evasion"": 20, ""exp"": 115, ""isUndead"": false, ""minimumPushDamage"": 1, ""elementalAttributes"": ""L2"", ""summonType"": 1, ""revivesMonsterId"": [], ""linksToOtherMob"": 3230305, ""isAutoAggro"": true}"
9300132,Tick-Tock,30,117,2400,50,80,15,-50,,1,,,,,,,,,https://maplestory.io/api/GMS/83/mob/9300132,"{""isBodyAttack"": true, ""level"": 30, ""maxHP"": 2400, ""maxMP"": 50, ""speed"": -50, ""physicalDamage"": 157, ""physicalDefense"": 210, ""magicDamage"": 0, ""magicDefense"": 210, ""accuracy"": 80, ""evasion"": 15, ""exp"": 117, ""isUndead"": false, ""minimumPushDamage"": 0, ""elementalAttributes"": ""L2"", ""summonType"": 1, ""revivesMonsterId"": [], ""linksToOtherMob"": 4230113, ""isAutoAggro"": true}"
9300133,Robo,30,120,3000,0,95,15,-40,,1,,,,,,,,,https://maplestory.io/api/GMS/83/mob/9300133,"{""isBodyAttack"": true, ""level"": 30, ""maxHP"": 3000, ""maxMP"": 0, ""speed"": -40, ""physicalDamage"": 145, ""physicalDefense"": 200, ""magicDamage"": 0, ""magicDefense"": 200, ""accuracy"": 95, ""evasion"": 15, ""exp"": 120, ""isUndead"": false, ""minimumPushDamage"": 0, ""elementalAttributes"": ""I2F2L2"", ""summonType"": 1, ""revivesMonsterId"": [], ""linksToOtherMob"": 4230111, ""isAutoAggro"": true}"
9300134,King Bloctopus,30,135,3300,0,70,14,-40,,1,,,,,,,,,https://maplestory.io/api/GMS/83/mob/9300134,"{""isBodyAttack"": true, ""level"": 30, ""maxHP"": 3300, ""maxMP"": 0, ""speed"": -40, ""physicalDamage"": 160, ""physicalDefense"": 210, ""magicDamage"": 0, ""magicDefense"": 210, ""accuracy"": 70, ""evasion"": 14, ""exp"": 135, ""isUndead"": false, ""minimumPushDamage"": 400, ""elementalAttributes"": ""L2"", ""summonType"": 1, ""revivesMonsterId"": [], ""linksToOtherMob"": 4230110, ""isAutoAggro"": true}"
9300135,Master Chronos ,30,153,3000,300,150,24,-10,,1,,,,,,,,,https://maplestory.io/api/GMS/83/mob/9300135,"{""isBodyAttack"": true, ""level"": 30, ""maxHP"": 3000, ""maxMP"": 300, ""speed"": -10, ""physicalDamage"": 145, ""physicalDefense"": 160, ""magicDamage"": 165, ""magicDefense"": 200, ""accuracy"": 150, ""evasion"": 24, ""exp"": 153, ""isUndead"": true, ""minimumPushDamage"": 300, ""elementalAttributes"": ""L2"", ""summonType"": 1, ""revivesMonsterId"": [], ""linksToOtherMob"": 4230115, ""isAutoAggro"": true}"
9300136,Rombot,30,450,6500,220,95,12,-50,,1,,,,,,,,,https://maplestory.io/api/GMS/83/mob/9300136,"{""isBodyAttack"": true, ""level"": 30, ""maxHP"": 6500, ""maxMP"": 220, ""speed"": -50, ""physicalDamage"": 167, ""physicalDefense"": 220, ""magicDamage"": 180, ""magicDefense"": 220, ""accuracy"": 95, ""evasion"": 12, ""exp"": 450, ""isUndead"": false, ""minimumPushDamage"": 1000, ""elementalAttributes"": ""L2"", ""summonType"": 1, ""revivesMonsterId"": [], ""linksToOtherMob"": 4130103, ""isBoss"": true, ""isAutoAggro"": true}"
9300137,Juliet,70,0,30000,50,0,0,30,,1,,,,,,,,,https://maplestory.io/api/GMS/83/mob/9300137,"{""level"": 70, ""maxHP"": 30000, ""maxMP"": 50, ""speed"": 30, ""physicalDamage"": 0, ""physicalDefense"": 0, ""magicDamage"": 0, ""magicDefense"": 0, ""accuracy"": 0, ""evasion"": 0, ""exp"": 0, ""isUndead"": false, ""minimumPushDamage"": 0, ""summonType"": 1, ""revivesMonsterId"": []}"
9300138,Romeo,70,0,30000,50,0,0,30,,1,,,,,,,,,https://maplestory.io/api/GMS/83/mob/9300138,"{""level"": 70, ""maxHP"": 30000, ""maxMP"": 50, ""speed"": 30, ""physicalDamage"": 0, ""physicalDefense"": 0, ""magicDamage"": 0, ""magicDefense"": 0, ""accuracy"": 0, ""evasion"": 0, ""exp"": 0, ""isUndead"": false, ""minimumPushDamage"": 0, ""summonType"": 1, ""revivesMonsterId"": []}"
9300139,Frankenroid,81,12000,660000,2500,170,28,-30,,13,,,,,,3000,20,,https://maplestory.io/api/GMS/83/mob/9300139,"{""isBodyAttack"": true, ""level"": 81, ""maxHP"": 660000, ""maxMP"": 2500, ""speed"": -30, ""physicalDamage"": 400, ""physicalDefense"": 700, ""magicDamage"": 400, ""magicDefense"": 990, ""accuracy"": 170, ""evasion"": 28, ""exp"": 12000, ""isUndead"": false, ""minimumPushDamage"": 6000, ""hpRecovery"": 3000, ""mpRecovery"": 20, ""summonType"": 13, ""hpTagColor"": 3, ""hpTagBackgroundColor"": 5, ""revivesMonsterId"": [], ""isBoss"": true, ""isAutoAggro"": true}"
9300140,Angry Frankenroid,84,25000,850000,2500,190,33,-30,,14,,,,,,3000,20,,https://maplestory.io/api/GMS/83/mob/9300140,"{""isBodyAttack"": true, ""level"": 84, ""maxHP"": 850000, ""maxMP"": 2500, ""speed"": -30, ""physicalDamage"": 440, ""physicalDefense"": 800, ""magicDamage"": 440, ""magicDefense"": 990, ""accuracy"": 190, ""evasion"": 33, ""exp"": 25000, ""isUndead"": false, ""minimumPushDamage"": 6000, ""hpRecovery"": 3000, ""mpRecovery"": 20, ""elementalAttributes"": ""L2S2"", ""summonType"": 14, ""hpTagColor"": 3, ""hpTagBackgroundColor"": 5, ""revivesMonsterId"": [], ""isBoss"": true, ""isAutoAggro"": true, ""hideName"": true}"
9300141,Homun of Closed Laboratory,65,255,11000,80,110,24,-20,,1,,,,,,,,,https://maplestory.io/api/GMS/83/mob/9300141,"{""isBodyAttack"": true, ""level"": 65, ""maxHP"": 11000, ""maxMP"": 80, ""speed"": -20, ""physicalDamage"": 182, ""physicalDefense"": 170, ""magicDamage"": 270, ""magicDefense"": 245, ""accuracy"": 110, ""evasion"": 24, ""exp"": 255, ""isUndead"": false, ""minimumPushDamage"": 0, ""summonType"": 1, ""revivesMonsterId"": []}"
9300142,Homunculu of hidden laboratory,73,320,15500,240,160,28,-35,,1,,,,,,,,,https://maplestory.io/api/GMS/83/mob/9300142,"{""isBodyAttack"": true, ""level"": 73, ""maxHP"": 15500, ""maxMP"": 240, ""speed"": -35, ""physicalDamage"": 280, ""physicalDefense"": 300, ""magicDamage"": 315, ""magicDefense"": 320, ""accuracy"": 160, ""evasion"": 28, ""exp"": 320, ""isUndead"": false, ""minimumPushDamage"": 1200, ""summonType"": 1, ""revivesMonsterId"": []}"
9300143,Reinforced Iron Mutae,73,300,20000,240,200,20,-20,,1,,,,,,,,,https://maplestory.io/api/GMS/83/mob/9300143,"{""isBodyAttack"": true, ""level"": 73, ""maxHP"": 20000, ""maxMP"": 240, ""speed"": -20, ""physicalDamage"": 280, ""physicalDefense"": 290, ""magicDamage"": 200, ""magicDefense"": 300, ""accuracy"": 200, ""evasion"": 20, ""exp"": 300, ""isUndead"": false, ""minimumPushDamage"": 3000, ""summonType"": 1, ""revivesMonsterId"": [], ""isAutoAggro"": true}"
9300144,Reinforced Mithril Mutae,47,300,23000,240,130,20,-10,,1,,,,,,,,,https://maplestory.io/api/GMS/83/mob/9300144,"{""isBodyAttack"": true, ""level"": 47, ""maxHP"": 23000, ""maxMP"": 240, ""speed"": -10, ""physicalDamage"": 250, ""physicalDefense"": 290, ""magicDamage"": 200, ""magicDefense"": 300, ""accuracy"": 130, ""evasion"": 20, ""exp"": 300, ""isUndead"": false, ""minimumPushDamage"": 3000, ""summonType"": 1, ""revivesMonsterId"": [], ""isAutoAggro"": true}"
9300145,Homun,74,330,33000,240,110,24,-20,,1,,,,,,,,,https://maplestory.io/api/GMS/83/mob/9300145,"{""isBodyAttack"": true, ""level"": 74, ""maxHP"": 33000, ""maxMP"": 240, ""speed"": -20, ""physicalDamage"": 250, ""physicalDefense"": 290, ""magicDamage"": 250, ""magicDefense"": 300, ""accuracy"": 110, ""evasion"": 24, ""exp"": 330, ""isUndead"": false, ""minimumPushDamage"": 3000, ""summonType"": 1, ""revivesMonsterId"": [], ""linksToOtherMob"": 6110300}"
9300146,Cyti,76,360,38000,240,130,26,-20,,1,,,,,,,,,https://maplestory.io/api/GMS/83/mob/9300146,"{""isBodyAttack"": true, ""level"": 76, ""maxHP"": 38000, ""maxMP"": 240, ""speed"": -20, ""physicalDamage"": 230, ""physicalDefense"": 190, ""magicDamage"": 260, ""magicDefense"": 400, ""accuracy"": 130, ""evasion"": 26, ""exp"": 360, ""isUndead"": true, ""minimumPushDamage"": 3000, ""summonType"": 1, ""revivesMonsterId"": [], ""linksToOtherMob"": 6110301}"
9300147,Homunculus,77,320,20000,240,160,28,-35,,1,,,,,,,,,https://maplestory.io/api/GMS/83/mob/9300147,"{""isBodyAttack"": true, ""level"": 77, ""maxHP"": 20000, ""maxMP"": 240, ""speed"": -35, ""physicalDamage"": 260, ""physicalDefense"": 300, ""magicDamage"": 250, ""magicDefense"": 320, ""accuracy"": 160, ""evasion"": 28, ""exp"": 320, ""isUndead"": false, ""minimumPushDamage"": 3000, ""summonType"": 1, ""revivesMonsterId"": [], ""linksToOtherMob"": 7110301}"
9300148,Neo Huroid,79,330,24000,240,155,20,-30,,1,,,,,,,,,https://maplestory.io/api/GMS/83/mob/9300148,"{""isBodyAttack"": true, ""level"": 79, ""maxHP"": 24000, ""maxMP"": 240, ""speed"": -30, ""physicalDamage"": 260, ""physicalDefense"": 400, ""magicDamage"": 260, ""magicDefense"": 450, ""accuracy"": 155, ""evasion"": 20, ""exp"": 330, ""isUndead"": false, ""minimumPushDamage"": 3000, ""summonType"": 1, ""revivesMonsterId"": [], ""linksToOtherMob"": 5110302}"
9300149,Roid,78,295,29000,240,150,18,-40,,1,,,,,,,,,https://maplestory.io/api/GMS/83/mob/9300149,"{""isBodyAttack"": true, ""level"": 78, ""maxHP"": 29000, ""maxMP"": 240, ""speed"": -40, ""physicalDamage"": 250, ""physicalDefense"": 270, ""magicDamage"": 290, ""magicDefense"": 300, ""accuracy"": 150, ""evasion"": 18, ""exp"": 295, ""isUndead"": false, ""minimumPushDamage"": 3000, ""summonType"": 1, ""revivesMonsterId"": [], ""linksToOtherMob"": 5110301}"
9300150,Neo Huroid,80,390,35000,240,155,20,-30,,1,,,,,,,,,https://maplestory.io/api/GMS/83/mob/9300150,"{""isBodyAttack"": true, ""level"": 80, ""maxHP"": 35000, ""maxMP"": 240, ""speed"": -30, ""physicalDamage"": 265, ""physicalDefense"": 290, ""magicDamage"": 265, ""magicDefense"": 310, ""accuracy"": 155, ""evasion"": 20, ""exp"": 390, ""isUndead"": false, ""minimumPushDamage"": 3000, ""summonType"": 1, ""revivesMonsterId"": [], ""linksToOtherMob"": 5110302}"
9300151,Frankenroid,81,12000,660000,2500,170,28,-30,,13,,,,,,3000,20,,https://maplestory.io/api/GMS/83/mob/9300151,"{""isBodyAttack"": true, ""level"": 81, ""maxHP"": 660000, ""maxMP"": 2500, ""speed"": -30, ""physicalDamage"": 400, ""physicalDefense"": 700, ""magicDamage"": 400, ""magicDefense"": 990, ""accuracy"": 170, ""evasion"": 28, ""exp"": 12000, ""isUndead"": false, ""minimumPushDamage"": 8000, ""hpRecovery"": 3000, ""mpRecovery"": 20, ""summonType"": 13, ""hpTagColor"": 3, ""hpTagBackgroundColor"": 5, ""revivesMonsterId"": [], ""linksToOtherMob"": 9300139, ""isBoss"": true, ""isAutoAggro"": true, ""hideName"": true}"
9300152,Angry Frankenroid,84,25000,850000,2500,190,33,-30,,14,,,,,,3000,20,,https://maplestory.io/api/GMS/83/mob/9300152,"{""isBodyAttack"": true, ""level"": 84, ""maxHP"": 850000, ""maxMP"": 2500, ""speed"": -30, ""physicalDamage"": 440, ""physicalDefense"": 800, ""magicDamage"": 440, ""magicDefense"": 990, ""accuracy"": 190, ""evasion"": 33, ""exp"": 25000, ""isUndead"": false, ""minimumPushDamage"": 6000, ""hpRecovery"": 3000, ""mpRecovery"": 20, ""elementalAttributes"": ""L2S2"", ""summonType"": 14, ""hpTagColor"": 3, ""hpTagBackgroundColor"": 5, ""revivesMonsterId"": [], ""linksToOtherMob"": 9300140, ""isBoss"": true, ""isAutoAggro"": true, ""hideName"": true}"
9300153,Obstacle Mutae,62,0,7500,100,200,25,0,,1,,,,,,,,,https://maplestory.io/api/GMS/83/mob/9300153,"{""isBodyAttack"": true, ""level"": 62, ""maxHP"": 7500, ""maxMP"": 100, ""speed"": 0, ""physicalDamage"": 185, ""physicalDefense"": 170, ""magicDamage"": 200, ""magicDefense"": 200, ""accuracy"": 200, ""evasion"": 25, ""exp"": 0, ""isUndead"": false, ""minimumPushDamage"": 700, ""summonType"": 1, ""revivesMonsterId"": []}"
9300154,Experimental Neo Huroid,58,205,5600,200,155,20,-30,,1,,,,,,,,,https://maplestory.io/api/GMS/83/mob/9300154,"{""isBodyAttack"": true, ""level"": 58, ""maxHP"": 5600, ""maxMP"": 200, ""speed"": -30, ""physicalDamage"": 170, ""physicalDefense"": 180, ""magicDamage"": 205, ""magicDefense"": 210, ""accuracy"": 155, ""evasion"": 20, ""exp"": 205, ""isUndead"": false, ""minimumPushDamage"": 600, ""summonType"": 1, ""revivesMonsterId"": []}"
9300155,Pig,7,0,75,40,40,0,0,,1,,,,,,,,,https://maplestory.io/api/GMS/83/mob/9300155,"{""isBodyAttack"": true, ""level"": 7, ""maxHP"": 75, ""maxMP"": 40, ""speed"": 0, ""physicalDamage"": 37, ""physicalDefense"": 5, ""magicDamage"": 0, ""magicDefense"": 20, ""accuracy"": 40, ""evasion"": 0, ""exp"": 0, ""isUndead"": false, ""minimumPushDamage"": 1, ""summonType"": 1, ""revivesMonsterId"": []}"
9300156,Black Magician's Disciple,10,15,300,40,40,0,0,,1,,,,,,,,,https://maplestory.io/api/GMS/83/mob/9300156,"{""isBodyAttack"": true, ""level"": 10, ""maxHP"": 300, ""maxMP"": 40, ""speed"": 0, ""physicalDamage"": 35, ""physicalDefense"": 5, ""magicDamage"": 0, ""magicDefense"": 15, ""accuracy"": 40, ""evasion"": 0, ""exp"": 15, ""isUndead"": false, ""minimumPushDamage"": 1, ""summonType"": 1, ""revivesMonsterId"": []}"
9300157,Scorpion,25,30,1200,0,85,11,-20,,1,,,,,,,,TRUE,https://maplestory.io/api/GMS/83/mob/9300157,"{""isBodyAttack"": true, ""level"": 25, ""maxHP"": 1200, ""maxMP"": 0, ""speed"": -20, ""physicalDamage"": 65, ""physicalDefense"": 50, ""magicDamage"": 0, ""magicDefense"": 75, ""accuracy"": 85, ""evasion"": 11, ""exp"": 30, ""isUndead"": false, ""minimumPushDamage"": 0, ""elementalAttributes"": ""L2"", ""summonType"": 1, ""revivesMonsterId"": [], ""linksToOtherMob"": 2110301, ""publicReward"": true}"
9300158,Kyrin,120,6700000,100000000,20000,250,14,0,,1,,,,,,500000,5000,,https://maplestory.io/api/GMS/83/mob/9300158,"{""isBodyAttack"": true, ""level"": 120, ""maxHP"": 100000000, ""maxMP"": 20000, ""speed"": 0, ""physicalDamage"": 450, ""physicalDefense"": 550, ""magicDamage"": 400, ""magicDefense"": 450, ""accuracy"": 250, ""evasion"": 14, ""exp"": 6700000, ""isUndead"": false, ""minimumPushDamage"": 50000, ""hpRecovery"": 500000, ""mpRecovery"": 5000, ""summonType"": 1, ""revivesMonsterId"": [], ""isBoss"": true, ""isAutoAggro"": true}"
9300159,Inferno Kyrin,120,6700000,100000000,20000,250,14,0,,1,,,,,,500000,5000,,https://maplestory.io/api/GMS/83/mob/9300159,"{""isBodyAttack"": true, ""level"": 120, ""maxHP"": 100000000, ""maxMP"": 20000, ""speed"": 0, ""physicalDamage"": 600, ""physicalDefense"": 550, ""magicDamage"": 550, ""magicDefense"": 450, ""accuracy"": 250, ""evasion"": 14, ""exp"": 6700000, ""isUndead"": false, ""minimumPushDamage"": 50000, ""hpRecovery"": 500000, ""mpRecovery"": 5000, ""summonType"": 1, ""revivesMonsterId"": [], ""isBoss"": true, ""isAutoAggro"": true}"
9300160,Blue Flower Serpent,45,0,2550,0,200,999,0,,1,,,,,,,,,https://maplestory.io/api/GMS/83/mob/9300160,"{""isBodyAttack"": true, ""level"": 45, ""maxHP"": 2550, ""maxMP"": 0, ""speed"": 0, ""physicalDamage"": 1, ""physicalDefense"": 0, ""magicDamage"": 0, ""magicDefense"": 0, ""accuracy"": 200, ""evasion"": 999, ""exp"": 0, ""isUndead"": false, ""minimumPushDamage"": 1000, ""summonType"": 1, ""revivesMonsterId"": [], ""isBoss"": true}"
9300161,Red Flower Serpent,45,0,2550,0,200,999,0,,1,,,,,,,,,https://maplestory.io/api/GMS/83/mob/9300161,"{""isBodyAttack"": true, ""level"": 45, ""maxHP"": 2550, ""maxMP"": 0, ""speed"": 0, ""physicalDamage"": 1, ""physicalDefense"": 0, ""magicDamage"": 0, ""magicDefense"": 0, ""accuracy"": 200, ""evasion"": 999, ""exp"": 0, ""isUndead"": false, ""minimumPushDamage"": 1000, ""summonType"": 1, ""revivesMonsterId"": [], ""isBoss"": true}"
9300162,Willi,55,0,95000,200,0,0,-40,,1,,,,,,,,,https://maplestory.io/api/GMS/83/mob/9300162,"{""isBodyAttack"": true, ""level"": 55, ""maxHP"": 95000, ""maxMP"": 200, ""speed"": -40, ""physicalDamage"": 0, ""physicalDefense"": 0, ""magicDamage"": 0, ""magicDefense"": 0, ""accuracy"": 0, ""evasion"": 0, ""exp"": 0, ""isUndead"": false, ""minimumPushDamage"": 0, ""summonType"": 1, ""revivesMonsterId"": []}"
9300163,Sage Cat,120,0,25000,200,130,25,-30,,1,,,,,,,,,https://maplestory.io/api/GMS/83/mob/9300163,"{""isBodyAttack"": true, ""level"": 120, ""maxHP"": 25000, ""maxMP"": 200, ""speed"": -30, ""physicalDamage"": 260, ""physicalDefense"": 280, ""magicDamage"": 290, ""magicDefense"": 265, ""accuracy"": 130, ""evasion"": 25, ""exp"": 0, ""isUndead"": false, ""minimumPushDamage"": 2000, ""summonType"": 1, ""revivesMonsterId"": []}"
9300164,The Book Ghost,120,0,28000,150,130,27,-40,,1,,,,,,,,,https://maplestory.io/api/GMS/83/mob/9300164,"{""isBodyAttack"": true, ""level"": 120, ""maxHP"": 28000, ""maxMP"": 150, ""speed"": -40, ""physicalDamage"": 300, ""physicalDefense"": 330, ""magicDamage"": 260, ""magicDefense"": 280, ""accuracy"": 130, ""evasion"": 27, ""exp"": 0, ""isUndead"": false, ""minimumPushDamage"": 2000, ""summonType"": 1, ""revivesMonsterId"": [], ""linksToOtherMob"": 5120506}"
